"customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn"
"7284-ZZLOH",1,0,1,0,0.625,"Yes","No","DSL",1,0,1,0,0,0,"Two year","No","Credit card (automatic)",0.348756218905473,0.262802907915994,0
"5277-ZLOOR",0,1,0,0,0.0277777777777778,"Yes","Yes","Fiber optic",0,0,0,0,1,0,"Month-to-month","Yes","Electronic check",0.669651741293532,0.019461112393261,1
"2141-RRYGO",0,0,0,0,0.0555555555555556,"Yes","No","DSL",0,1,0,0,1,1,"Month-to-month","Yes","Bank transfer (automatic)",0.501492537313433,0.0279771520886222,1
"1777-JYQPJ",1,0,0,0,0.0277777777777778,"No","No phone service","DSL",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.0601990049751244,0.00226748211400877,0
"6376-GAHQE",1,0,0,0,0.0555555555555556,"Yes","No","Fiber optic",0,0,0,0,1,0,"Month-to-month","No","Electronic check",0.593034825870647,0.0323563351027002,1
"3401-URHDA",1,0,0,0,0.708333333333333,"Yes","Yes","DSL",1,0,0,1,0,0,"One year","No","Credit card (automatic)",0.414427860696517,0.349042234018001,0
"1599-EAHXY",1,0,1,1,0.833333333333333,"Yes","Yes","No",0,0,0,0,0,0,"One year","No","Credit card (automatic)",0.0567164179104478,0.171659358412186,0
"8631-XVRZL",1,0,0,0,0.125,"Yes","No","No",0,0,0,0,0,0,"One year","Yes","Mailed check",0.0189054726368159,0.0167205169628433,0
"5052-PNLOS",1,0,0,0,0.0416666666666667,"Yes","Yes","Fiber optic",0,1,1,0,1,1,"Month-to-month","Yes","Bank transfer (automatic)",0.866666666666667,0.03513154858066,1
"3853-LYGAM",1,0,0,0,0.236111111111111,"Yes","Yes","Fiber optic",0,0,1,1,0,1,"Month-to-month","Yes","Bank transfer (automatic)",0.770149253731343,0.187075928917609,0
"6979-ZNSFF",0,0,0,0,0.111111111111111,"Yes","Yes","Fiber optic",0,0,0,0,1,0,"Month-to-month","Yes","Electronic check",0.684577114427861,0.0857719824601893,1
"5751-USDBL",1,0,1,1,0.638888888888889,"Yes","No","DSL",1,0,1,1,1,1,"Two year","No","Mailed check",0.624378109452736,0.44167435956612,0
"5680-LQOGP",0,0,0,0,0.944444444444444,"Yes","No","DSL",1,1,1,1,1,1,"Two year","Yes","Credit card (automatic)",0.638805970149254,0.649411493191784,0
"2386-LAHRK",1,0,0,0,0.0138888888888889,"Yes","No","DSL",0,0,0,0,1,0,"Month-to-month","Yes","Mailed check",0.350746268656716,0.00400415416570505,1
"8189-DUKMV",0,0,1,0,0.0555555555555556,"Yes","No","No",0,0,0,0,0,0,"One year","No","Bank transfer (automatic)",0.0223880597014925,0.00695245788137549,0
"6032-IGALN",0,0,0,0,0.0138888888888889,"No","No phone service","DSL",0,0,0,0,0,0,"Month-to-month","Yes","Mailed check",0.0681592039800995,0.000726978998384491,1
"9931-DCEZH",1,0,0,1,0.388888888888889,"Yes","No","DSL",0,1,0,1,0,0,"One year","Yes","Credit card (automatic)",0.359701492537313,0.172836372028618,0
"1898-JSNDC",0,0,0,0,0.541666666666667,"Yes","No","DSL",0,1,0,0,1,0,"One year","Yes","Credit card (automatic)",0.401492537313433,0.254523424878837,0
"0315-LVCRK",1,0,0,0,0.152777777777778,"Yes","No","Fiber optic",0,0,1,0,0,1,"Month-to-month","No","Electronic check",0.662189054726368,0.100386568197554,0
"3911-RSNHI",0,0,1,0,0.986111111111111,"No","No phone service","DSL",0,1,1,1,1,1,"Two year","Yes","Credit card (automatic)",0.429353233830846,0.495216939764597,0
"2410-CIYFZ",1,0,0,1,0.0277777777777778,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.0213930348258706,0.0027809831525502,0
"4248-HCETZ",1,1,1,0,0.416666666666667,"Yes","No","Fiber optic",0,1,1,0,0,0,"Month-to-month","Yes","Mailed check",0.610945273631841,0.2707535195015,1
"5505-OVWQW",0,0,0,0,0.236111111111111,"Yes","No","No",0,0,0,0,0,0,"One year","No","Mailed check",0.0189054726368159,0.0386395107315947,0
"7271-AJDTL",0,0,1,0,0.763888888888889,"Yes","Yes","Fiber optic",0,1,1,0,1,0,"Month-to-month","Yes","Credit card (automatic)",0.758208955223881,0.583233325640434,0
"1867-TJHTS",0,0,0,0,0.805555555555556,"Yes","Yes","Fiber optic",1,0,0,0,0,0,"Month-to-month","Yes","Bank transfer (automatic)",0.612437810945274,0.520199630740826,0
"0516-WJVXC",0,0,0,0,0.0694444444444444,"Yes","No","DSL",1,0,0,1,0,0,"Month-to-month","No","Electronic check",0.35771144278607,0.0334006462035541,1
"9174-FKWZE",0,1,0,0,0.0138888888888889,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","Yes","Electronic check",0.0119402985074627,7.50057696745902e-05,1
"6860-YRJZP",1,1,0,0,0.125,"Yes","Yes","Fiber optic",0,0,0,0,0,0,"Month-to-month","Yes","Electronic check",0.555223880597015,0.0761193168705285,0
"4429-WYGFR",1,0,0,0,0.361111111111111,"Yes","No","DSL",0,0,0,1,0,0,"Month-to-month","No","Bank transfer (automatic)",0.307462686567164,0.140606969766905,0
"2817-LVCPP",0,0,0,0,0.694444444444444,"Yes","No","No",0,0,0,0,0,0,"Two year","No","Credit card (automatic)",0.0114427860696517,0.115987768289868,0
"5038-ETMLM",0,0,1,0,1,"Yes","Yes","Fiber optic",1,1,1,1,1,1,"Two year","Yes","Bank transfer (automatic)",0.949253731343284,0.942066697438264,0
"5056-FIMPT",0,0,0,1,0.597222222222222,"Yes","No","Fiber optic",1,1,0,1,1,1,"One year","Yes","Credit card (automatic)",0.873134328358209,0.520828525271175,0
"4521-WFJAI",1,0,0,0,0.777777777777778,"Yes","Yes","No",0,0,0,0,0,0,"Two year","Yes","Bank transfer (automatic)",0.0766169154228856,0.164464574198015,0
"6569-KTMDU",0,0,0,0,0.0138888888888889,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.00845771144278608,3.46180475421187e-05,0
"8809-RIHDD",1,0,1,1,1,"Yes","Yes","Fiber optic",0,1,1,0,1,1,"Two year","Yes","Electronic check",0.84726368159204,0.848586429725363,1
"8809-XKHMD",1,0,1,0,1,"Yes","Yes","Fiber optic",1,1,0,1,0,1,"Two year","Yes","Bank transfer (automatic)",0.818905472636816,0.843099469189938,0
"0396-YCHWO",1,0,1,0,0.5,"Yes","Yes","Fiber optic",0,0,0,0,1,1,"Month-to-month","Yes","Electronic check",0.767661691542289,0.398730671590122,0
"0867-LDTTC",1,0,0,0,0.0694444444444444,"Yes","No","DSL",0,0,1,1,1,1,"Month-to-month","No","Bank transfer (automatic)",0.566169154228856,0.0431398569120702,0
"4822-NGOCH",0,0,0,0,0.180555555555556,"Yes","Yes","Fiber optic",0,1,1,0,0,0,"Month-to-month","Yes","Electronic check",0.658706467661692,0.119986152780983,1
"9391-DXGGG",0,1,0,0,0.611111111111111,"Yes","No","Fiber optic",0,1,1,0,0,1,"One year","No","Credit card (automatic)",0.70547263681592,0.45833717978306,0
"9844-FELAJ",0,1,1,1,0.972222222222222,"Yes","Yes","Fiber optic",0,1,1,1,1,1,"One year","Yes","Electronic check",0.892039800995025,0.860495038079852,0
"2122-SZZZD",1,0,0,0,0.611111111111111,"Yes","No","No",0,0,0,0,0,0,"One year","No","Credit card (automatic)",0.0124378109452736,0.0942418647588276,0
"5307-DZCVC",0,1,1,0,0.444444444444444,"Yes","Yes","Fiber optic",0,0,0,0,1,0,"Month-to-month","Yes","Credit card (automatic)",0.67363184079602,0.301153934918071,1
"3148-AOIQT",0,0,1,0,0.958333333333333,"Yes","Yes","No",0,0,0,0,0,0,"Two year","Yes","Credit card (automatic)",0.0666666666666667,0.196117009000692,0
"8679-JOEVF",0,1,0,0,0.222222222222222,"Yes","No","DSL",0,0,0,1,1,0,"Month-to-month","No","Electronic check",0.409452736318408,0.115981998615278,1
"8395-ETZKQ",1,1,1,1,0.944444444444444,"Yes","No","No",0,0,0,0,0,0,"One year","No","Bank transfer (automatic)",0.0124378109452736,0.135558504500346,0
"6692-YQHXC",1,0,0,0,0.222222222222222,"Yes","No","Fiber optic",0,0,0,0,0,0,"Month-to-month","Yes","Credit card (automatic)",0.514427860696517,0.136937456727441,0
"3889-VWBID",1,0,1,1,0.944444444444444,"Yes","No","DSL",1,1,0,1,1,1,"Two year","No","Bank transfer (automatic)",0.642786069651741,0.664395338102931,0
"5222-JCXZT",1,0,0,0,0.0555555555555556,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.00746268656716418,0.00693514885760443,0
"9754-CLVZW",0,0,1,1,0.361111111111111,"No","No phone service","DSL",1,1,0,1,0,0,"Month-to-month","No","Credit card (automatic)",0.204975124378109,0.116126240480037,0
"1432-FPAXX",0,0,0,0,0.402777777777778,"No","No phone service","DSL",0,1,0,0,0,0,"Month-to-month","Yes","Electronic check",0.122885572139303,0.0966478190630049,1
"2739-CCZMB",1,0,0,1,0.0694444444444444,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","No","Credit card (automatic)",0.0208955223880597,0.0119086083544888,0
"7080-TNUWP",1,0,1,0,0.972222222222222,"Yes","Yes","Fiber optic",0,1,1,0,1,0,"One year","Yes","Bank transfer (automatic)",0.763681592039801,0.759762289406877,0
"0496-AHOOK",1,0,1,0,0.333333333333333,"Yes","No","DSL",1,0,0,1,1,1,"One year","No","Bank transfer (automatic)",0.558706467661692,0.195488114470344,0
"8336-TAVKX",0,1,1,0,1,"Yes","Yes","DSL",1,1,1,1,0,1,"Two year","No","Bank transfer (automatic)",0.599004975124378,0.653525271174706,0
"2468-SJFLM",1,0,0,0,0.0138888888888889,"Yes","No","Fiber optic",0,0,0,1,0,0,"Month-to-month","Yes","Mailed check",0.55771144278607,0.00640433879529195,0
"3181-VTHOE",1,0,1,0,0.972222222222222,"No","No phone service","DSL",0,1,1,1,0,1,"One year","Yes","Bank transfer (automatic)",0.32636815920398,0.417303254096469,0
"7168-HDQHG",0,0,1,1,0.5,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","No","Bank transfer (automatic)",0.00945273631840795,0.0789406877452112,0
"4803-AXVYP",0,1,0,0,0.527777777777778,"Yes","Yes","Fiber optic",0,0,0,1,1,1,"Month-to-month","Yes","Electronic check",0.808955223880597,0.428738749134549,1
"3884-HCSWG",0,0,0,0,0.236111111111111,"Yes","No","Fiber optic",0,0,0,0,0,0,"Month-to-month","Yes","Electronic check",0.514925373134328,0.12989845372721,1
"4567-AKPIA",0,0,1,1,0.569444444444444,"Yes","Yes","Fiber optic",0,1,1,1,1,1,"One year","Yes","Bank transfer (automatic)",0.903980099502487,0.511822063235634,0
"5077-DXTCG",0,0,0,0,0.0138888888888889,"Yes","No","DSL",0,0,0,0,0,0,"Month-to-month","Yes","Electronic check",0.269154228855721,0.00305792753288714,1
"1142-WACZW",1,0,0,0,0.0277777777777778,"No","No phone service","DSL",0,0,0,1,0,0,"Month-to-month","No","Bank transfer (automatic)",0.115422885572139,0.00655435033464113,1
"7901-HXJVA",1,0,0,0,0.194444444444444,"Yes","No","Fiber optic",0,0,1,0,0,0,"Month-to-month","No","Electronic check",0.57910447761194,0.126788599123009,0
"5649-ANRML",1,1,0,0,0.0277777777777778,"Yes","No","Fiber optic",0,1,1,1,0,1,"Month-to-month","Yes","Credit card (automatic)",0.764676616915423,0.0186302792522502,1
"4892-VLANZ",1,0,0,0,0.0138888888888889,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.0154228855721393,0.000115393491807062,1
"5924-IFQTT",1,0,1,1,0.180555555555556,"Yes","Yes","DSL",0,1,1,1,1,0,"Month-to-month","Yes","Electronic check",0.542786069651741,0.105152319409185,0
"7968-QUXNS",1,0,0,0,0.0833333333333333,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.00696517412935323,0.0105411954765751,0
"2919-HBCJO",0,0,0,0,0.0555555555555556,"Yes","No","Fiber optic",0,1,0,0,0,0,"Month-to-month","Yes","Bank transfer (automatic)",0.581094527363184,0.0363258712208631,1
"4236-XPXAV",0,0,1,1,0.0694444444444444,"Yes","No","Fiber optic",0,1,0,1,1,1,"Month-to-month","Yes","Mailed check",0.804975124378109,0.0514943457189015,1
"8903-WMRNW",0,0,1,0,0.208333333333333,"Yes","No","Fiber optic",1,0,1,0,1,1,"Month-to-month","No","Electronic check",0.830845771144279,0.190468497576737,0
"2452-SNHFZ",0,0,0,0,0.652777777777778,"Yes","No","Fiber optic",1,0,0,0,0,0,"Month-to-month","No","Credit card (automatic)",0.569154228855721,0.406912070159243,0
"3629-WEAAM",0,0,0,0,0.111111111111111,"Yes","No","DSL",0,0,1,1,0,1,"Month-to-month","No","Mailed check",0.456218905472637,0.0559946918993769,0
"6029-CSMJE",1,0,0,0,0.236111111111111,"No","No phone service","DSL",0,0,0,0,0,0,"Month-to-month","Yes","Mailed check",0.0736318407960199,0.048626817447496,0
"7993-NQLJE",1,0,1,1,0.208333333333333,"Yes","No","Fiber optic",1,0,0,0,0,0,"Month-to-month","No","Mailed check",0.565671641791045,0.13071197784445,0
"9909-DFRJA",0,0,0,0,0.361111111111111,"Yes","No","Fiber optic",1,0,1,1,0,1,"One year","Yes","Bank transfer (automatic)",0.772139303482587,0.283469882298638,0
"9099-FTUHS",0,0,0,0,0.319444444444444,"Yes","Yes","DSL",1,0,0,0,0,0,"Month-to-month","No","Electronic check",0.359701492537313,0.141985921994,0
"0581-BXBUB",0,1,0,0,0.0555555555555556,"Yes","No","Fiber optic",0,1,0,0,0,0,"Month-to-month","No","Electronic check",0.54228855721393,0.0344968843757212,0
"4962-CHQPW",1,0,0,1,0.402777777777778,"Yes","No","No",0,0,0,0,0,0,"One year","No","Mailed check",0.0159203980099503,0.0595718901453958,0
"9467-ROOLM",0,0,0,0,0.347222222222222,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.00796019900497513,0.051061620124625,0
"3030-YZADT",1,0,0,0,0.125,"Yes","No","DSL",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.265671641791045,0.047565197322871,1
"7410-KTVFV",1,0,1,0,0.25,"Yes","No","DSL",0,0,1,0,0,0,"Month-to-month","Yes","Mailed check",0.311442786069652,0.0991864758827602,1
"5150-ITWWB",1,1,0,0,0.0416666666666667,"Yes","Yes","Fiber optic",0,0,0,0,1,1,"Month-to-month","Yes","Electronic check",0.762189054726368,0.0365739672282483,0
"2253-KPMNB",0,0,1,1,0.958333333333333,"No","No phone service","DSL",1,1,1,1,0,0,"Two year","No","Bank transfer (automatic)",0.278606965174129,0.358019847680591,0
"1345-ZUKID",1,0,0,0,0.194444444444444,"Yes","No","No",0,0,0,0,0,0,"One year","No","Mailed check",0.0109452736318408,0.035310408492961,0
"6429-SHBCB",1,0,0,0,0.263888888888889,"Yes","Yes","DSL",0,0,0,0,1,1,"Month-to-month","No","Mailed check",0.510945273631841,0.158752596353566,0
"9281-OFDMF",1,1,0,0,0.541666666666667,"Yes","Yes","Fiber optic",0,1,0,0,0,1,"Month-to-month","No","Electronic check",0.72089552238806,0.391697438264482,0
"2603-HVKCG",1,0,0,0,0.430555555555556,"Yes","No","Fiber optic",0,1,1,0,1,1,"Month-to-month","Yes","Electronic check",0.827363184079602,0.360587352873298,0
"1834-WULEG",1,0,1,1,0.333333333333333,"Yes","No","No",0,0,0,0,0,0,"One year","No","Mailed check",0.0199004975124378,0.0485748903761828,0
"9097-ZUBYC",1,0,1,0,0.194444444444444,"Yes","No","DSL",0,0,0,1,0,0,"Month-to-month","No","Bank transfer (automatic)",0.303980099502488,0.0744980383106393,0
"5148-ORICT",0,0,1,0,0.888888888888889,"Yes","No","DSL",1,1,1,1,0,1,"Two year","Yes","Mailed check",0.558208955223881,0.54705169628433,0
"4893-GYUJU",0,0,0,0,0.694444444444444,"Yes","No","No",0,0,0,0,0,0,"One year","Yes","Mailed check",0.0109452736318408,0.117032079390722,0
"4578-PHJYZ",1,0,1,1,0.722222222222222,"Yes","No","DSL",0,1,1,1,1,0,"One year","Yes","Electronic check",0.502487562189055,0.399728825294253,0
"7272-QDCKA",1,0,0,0,0.388888888888889,"Yes","Yes","Fiber optic",0,1,0,0,1,1,"One year","No","Electronic check",0.815422885572139,0.308060235402723,0
"8908-SLFCJ",0,0,0,0,0.291666666666667,"Yes","No","No",0,0,0,0,0,0,"Two year","Yes","Credit card (automatic)",0.0258706467661692,0.048055619663051,0
"8393-DLHGA",1,0,0,1,0.347222222222222,"Yes","No","Fiber optic",0,1,0,0,1,1,"Month-to-month","Yes","Electronic check",0.772636815920398,0.28040041541657,1
"9766-HGEDE",0,0,1,0,0.236111111111111,"Yes","No","No",0,0,0,0,0,0,"One year","No","Mailed check",0.0109452736318408,0.0332564043387953,0
"6968-MHOMU",1,0,1,0,0.805555555555556,"No","No phone service","DSL",0,0,0,0,1,1,"One year","Yes","Credit card (automatic)",0.266169154228856,0.30816408954535,0
"7395-IGJOS",1,1,1,0,0.236111111111111,"Yes","No","Fiber optic",0,0,0,0,0,1,"Month-to-month","No","Bank transfer (automatic)",0.629353233830846,0.151211631663974,1
"5044-XDPYX",0,0,1,0,0.708333333333333,"Yes","Yes","No",0,0,0,0,0,0,"Two year","No","Mailed check",0.0721393034825871,0.145678513731826,0
"1814-WFGVS",1,0,1,1,1,"No","No phone service","DSL",1,0,1,1,1,0,"Two year","No","Mailed check",0.304975124378109,0.404823447957535,0
"2834-SPCJV",1,0,1,0,0.722222222222222,"Yes","No","Fiber optic",1,0,0,0,1,0,"Month-to-month","No","Electronic check",0.655223880597015,0.499636510500808,1
"3721-WKIIL",0,0,0,0,0.375,"Yes","No","No",0,0,0,0,0,0,"Two year","Yes","Mailed check",0.0134328358208955,0.0625836602815601,0
"6734-CKRSM",0,0,0,0,0.0416666666666667,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.0174129353233831,0.00516962843295638,0
"1265-ZFOSD",0,0,1,0,0.888888888888889,"Yes","Yes","DSL",1,1,1,1,0,1,"Two year","Yes","Mailed check",0.627363184079602,0.589718439879991,0
"6568-POCUI",0,0,1,0,0.625,"Yes","No","Fiber optic",0,0,0,1,1,1,"Two year","Yes","Credit card (automatic)",0.765671641791045,0.492384029540734,0
"7890-VYYWG",1,1,1,0,0.0416666666666667,"No","No phone service","DSL",0,0,0,0,1,0,"Month-to-month","Yes","Mailed check",0.181094527363184,0.00864297253634895,1
"5197-LQXXH",0,0,1,0,0.986111111111111,"Yes","Yes","DSL",0,1,1,1,1,1,"Two year","Yes","Credit card (automatic)",0.64726368159204,0.678017539810755,0
"9907-SWKKF",0,1,0,0,0.0138888888888889,"No","No phone service","DSL",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.0676616915422886,0.000721209323794138,1
"3457-PQBYH",0,0,1,1,0.805555555555556,"Yes","No","No",0,0,0,0,0,0,"Two year","No","Credit card (automatic)",0.0203980099502488,0.131773597969075,0
"7682-AZNDK",1,0,1,1,0.472222222222222,"Yes","No","Fiber optic",0,1,1,0,1,0,"Month-to-month","Yes","Electronic check",0.712437810945274,0.354598430648511,0
"0587-DMGBH",0,0,0,0,0.111111111111111,"Yes","No","DSL",1,0,0,0,0,0,"Month-to-month","Yes","Electronic check",0.314427860696517,0.0400126932840988,1
"5384-ZTTWP",0,0,1,1,0.208333333333333,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.0154228855721393,0.0293272559427648,0
"3745-HRPHI",1,0,1,1,0.916666666666667,"No","No phone service","DSL",0,0,1,1,1,1,"Two year","No","Bank transfer (automatic)",0.362189054726368,0.416939764597277,0
"7636-OWBPG",1,1,0,0,0.166666666666667,"No","No phone service","DSL",0,1,0,0,0,0,"Month-to-month","Yes","Credit card (automatic)",0.11044776119403,0.0418186014308793,0
"1231-YNDEK",1,0,0,0,0.805555555555556,"Yes","No","No",0,0,0,0,0,0,"Two year","Yes","Bank transfer (automatic)",0.008955223880597,0.11732056312024,0
"1407-DIGZV",0,0,1,1,0.0416666666666667,"Yes","No","No",0,0,0,0,0,0,"Two year","No","Mailed check",0.00845771144278608,0.00383106392799446,0
"6397-JNZZG",0,1,1,0,0.597222222222222,"No","No phone service","DSL",0,1,1,0,1,1,"Month-to-month","No","Credit card (automatic)",0.371144278606965,0.268105238864528,1
"0570-BFQHT",0,0,0,0,0.125,"Yes","No","Fiber optic",0,1,1,0,0,0,"Month-to-month","No","Electronic check",0.619900497512438,0.0732864066466651,0
"4393-OBCRR",0,0,0,0,0.0416666666666667,"Yes","No","No",0,0,0,0,0,0,"One year","No","Mailed check",0.0199004975124378,0.00604661897069005,0
"3523-QRQLL",0,0,1,1,0.305555555555556,"Yes","No","DSL",0,1,0,0,1,1,"One year","Yes","Bank transfer (automatic)",0.509950248756219,0.170713131779368,1
"8564-LDKFL",1,0,1,0,0.555555555555556,"Yes","Yes","Fiber optic",0,1,1,0,1,1,"One year","Yes","Bank transfer (automatic)",0.873134328358209,0.480019616893607,0
"3696-DFHHB",0,0,0,0,0.944444444444444,"Yes","Yes","No",0,0,0,0,0,0,"Two year","No","Bank transfer (automatic)",0.0721393034825871,0.208054465728133,0
"0895-DQHEW",1,0,1,0,0.75,"Yes","Yes","Fiber optic",0,1,1,0,1,1,"Month-to-month","Yes","Electronic check",0.856218905472637,0.606894761135472,1
"4717-GHADL",0,0,0,0,0.694444444444444,"Yes","Yes","DSL",0,1,0,1,1,1,"Two year","Yes","Mailed check",0.61044776119403,0.462197092084006,0
"5501-TVMGM",1,0,0,0,0.0138888888888889,"Yes","No","DSL",0,0,0,0,0,1,"Month-to-month","Yes","Electronic check",0.368159203980099,0.00420609277636741,0
"5879-HMFFH",0,0,1,0,1,"Yes","Yes","DSL",1,1,1,1,1,1,"Two year","No","Bank transfer (automatic)",0.69452736318408,0.750288483729518,0
"6772-WFQRD",1,0,0,1,0.555555555555556,"Yes","No","No",0,0,0,0,0,0,"One year","Yes","Bank transfer (automatic)",0.0213930348258706,0.0964804984998846,0
"3810-DVDQQ",0,0,1,1,1,"Yes","Yes","Fiber optic",1,1,1,1,1,1,"Two year","Yes","Bank transfer (automatic)",0.988557213930348,0.956623586429725,0
"6972-SNKKW",0,0,0,0,0.0833333333333333,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.0174129353233831,0.0104315716593584,0
"3694-GLTJM",0,0,0,0,0.0694444444444444,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","Yes","Credit card (automatic)",0.0139303482587065,0.0084525732748673,0
"8550-XSXUQ",1,0,1,0,0.666666666666667,"Yes","Yes","DSL",0,1,1,0,0,1,"One year","Yes","Credit card (automatic)",0.520398009950249,0.392534041080083,0
"8149-RSOUN",0,0,0,0,0.0138888888888889,"Yes","Yes","Fiber optic",0,0,0,0,1,1,"Month-to-month","Yes","Electronic check",0.752238805970149,0.00866028156012001,1
"9055-MOJJJ",0,0,1,1,0.888888888888889,"Yes","No","DSL",1,0,0,1,1,0,"One year","No","Mailed check",0.473134328358209,0.467251327025156,0
"4359-INNWN",0,0,0,0,0.236111111111111,"Yes","No","No",0,0,0,0,0,0,"One year","No","Credit card (automatic)",0.017910447761194,0.0368220632356335,0
"0585-EGDDA",1,0,1,0,0.555555555555556,"Yes","No","Fiber optic",0,1,1,0,0,0,"Month-to-month","Yes","Electronic check",0.614427860696517,0.363483729517655,0
"4032-RMHCI",0,0,1,1,0.569444444444444,"No","No phone service","DSL",1,0,1,0,0,0,"One year","No","Credit card (automatic)",0.170646766169154,0.160812370182322,0
"0549-CYCQN",1,1,0,0,0.708333333333333,"Yes","Yes","Fiber optic",0,1,0,0,0,0,"One year","Yes","Bank transfer (automatic)",0.61044776119403,0.456485114239557,0
"3481-JHUZH",1,0,1,0,0.569444444444444,"Yes","Yes","Fiber optic",0,1,0,0,0,0,"Month-to-month","Yes","Electronic check",0.616915422885572,0.394668820678514,0
"7250-EQKIY",0,0,1,1,0.0138888888888889,"Yes","No","DSL",0,0,1,0,0,0,"Month-to-month","No","Mailed check",0.320398009950249,0.00365220401569352,1
"3594-IVHJZ",0,0,0,0,0.0277777777777778,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","Yes","Mailed check",0.0218905472636816,0.00272905608123702,0
"6869-FGJJC",1,0,0,0,0.944444444444444,"Yes","No","Fiber optic",0,1,1,0,0,0,"One year","No","Credit card (automatic)",0.61044776119403,0.628046388183706,0
"3896-ZVNET",0,0,1,1,0.333333333333333,"Yes","Yes","No",0,0,0,0,0,0,"Two year","No","Mailed check",0.0641791044776119,0.063806831294715,0
"8205-VSLRB",1,0,1,0,0.972222222222222,"Yes","Yes","DSL",1,0,1,1,0,1,"Two year","No","Credit card (automatic)",0.587562189054726,0.632287099007616,0
"5960-MVTUK",1,0,0,0,0.0416666666666667,"No","No phone service","DSL",0,0,0,1,0,0,"Month-to-month","Yes","Electronic check",0.114427860696517,0.00900646203554119,0
"6817-WTYHE",1,0,0,0,0.0277777777777778,"Yes","No","DSL",0,0,0,0,0,0,"Month-to-month","No","Bank transfer (automatic)",0.265174129353234,0.0106450496192015,0
"3082-VQXNH",1,0,1,0,0.0416666666666667,"No","No phone service","DSL",0,1,0,0,0,0,"Month-to-month","No","Credit card (automatic)",0.114925373134328,0.00872374798061389,0
"4013-UBXWQ",0,0,0,0,0.0972222222222222,"Yes","Yes","DSL",0,0,0,1,1,1,"Month-to-month","Yes","Electronic check",0.561194029850746,0.0579621509346873,1
"4931-TRZWN",0,0,0,0,0.180555555555556,"Yes","No","DSL",1,0,0,0,1,1,"Month-to-month","Yes","Electronic check",0.534328358208955,0.104436879759982,0
"0750-EKNGL",1,0,0,0,0.0972222222222222,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.0248756218905473,0.0141126240480037,0
"7669-LCRSD",1,0,1,1,0.166666666666667,"Yes","No","DSL",0,0,0,0,1,0,"Month-to-month","Yes","Mailed check",0.378606965174129,0.0703727209785368,0
"3567-PQTSO",1,0,1,1,0.736111111111111,"Yes","Yes","Fiber optic",0,1,1,0,1,1,"One year","Yes","Electronic check",0.865671641791045,0.641299330717747,0
"5519-NPHVG",0,0,0,0,0.166666666666667,"Yes","Yes","Fiber optic",0,0,0,0,1,1,"Month-to-month","Yes","Electronic check",0.755721393034826,0.118543734133395,1
"8043-PNYSD",1,0,1,1,0.875,"Yes","No","No",0,0,0,0,0,0,"Two year","No","Mailed check",0.0129353233830846,0.141564735748904,0
"9938-EKRGF",0,0,0,0,0.208333333333333,"Yes","No","DSL",1,1,1,1,1,1,"Month-to-month","No","Mailed check",0.658706467661692,0.146440110777752,0
"2703-AMTUL",1,0,1,1,0.5,"Yes","No","DSL",1,1,0,0,0,0,"One year","No","Mailed check",0.352238805970149,0.221618970690053,0
"0928-JMXNP",1,1,1,0,0.0555555555555556,"No","No phone service","DSL",0,0,1,0,0,0,"Month-to-month","Yes","Electronic check",0.11592039800995,0.0114758827602123,0
"8173-RXAYP",0,0,1,1,0.333333333333333,"Yes","No","No",0,0,0,0,0,0,"Two year","No","Mailed check",0.0144278606965174,0.0500519270713132,0
"4825-XJGDM",0,0,0,0,0.847222222222222,"No","No phone service","DSL",1,1,1,1,0,0,"One year","No","Credit card (automatic)",0.253233830845771,0.30899492268636,0
"5402-HTOTQ",1,0,0,0,0.222222222222222,"Yes","Yes","DSL",0,1,0,0,0,0,"Month-to-month","No","Electronic check",0.36865671641791,0.098840295407339,0
